Date,Time,Temp,SpCond,SpCond_Corr,pH,pH_Corr,pHmV,Chloride,Chloride_Corr,Turbidity.,Turbidity_Corr,DO,DO_Corr,corrFactors,AmmoniumN,NitrateN
9/18/2015,12:10:49,14.76,0.754,0.754,7.18,7.18,-36.4,51.22,51.22,3.7,3.7,92.65,92.65,0,3.35,0
9/18/2015,12:15:50,14.64,0.75,0.7500456950769898,7.14,7.139951408279661,-34.1,49.62,49.61026807178589,-0.2,-0.19915137714161787,93.73,93.72908609846021,6.527868141400998e-4,6.29,0
9/18/2015,12:20:51,14.57,0.75,0.7500913901539796,7.14,7.1399028548047045,-33.9,49.75,49.730470738789876,-0.1,-0.09830275428323575,93.95,93.94817219692041,0.0013055736282801995,7.84,0
9/18/2015,12:25:51,14.51,0.749,0.7491369334200824,7.13,7.129866289090656,-33.9,50.32,50.290282147185664,-0.2,-0.19745695076989808,93.23,93.22726133159836,0.0019561917154630234,7.67,0
9/18/2015,12:30:51,14.5,0.749,0.7491824766861852,7.13,7.129821887446854,-33.6,50.74,50.699953080204885,0,0.003388852743439601,92.74,92.73635046627629,0.002606809802645847,7.13,0
9/18/2015,12:35:51,14.63,0.749,0.749228019952288,7.13,7.129777520593482,-33.5,50.84,50.789835984517765,0,0.004234656256777272,93.71,93.70543960095424,0.0032574278898286706,6.49,0
9/18/2015,12:40:51,14.69,0.749,0.7492735632183908,7.13,7.129733188489669,-33.6,50.66,50.600125531057714,-0.2,-0.19491954022988506,94.56,94.55452873563219,0.003908045977011494,5.78,0
9/18/2015,12:45:51,14.66,0.749,0.7493191064844936,7.12,7.119716319595273,-33.3,50.23,50.1609918402407,-0.2,-0.1940737367165474,94.16,94.15361787031013,0.004558664064194318,5.32,0
9/18/2015,12:50:52,14.65,0.749,0.7493648015614834,7.12,7.119675824750636,-33.3,50.49,50.41056801134608,-0.2,-0.19322511385816526,93.58,93.57270396877033,0.005211450878334418,4.89,0
9/18/2015,12:55:51,14.69,0.749,0.7494101930166992,7.12,7.119635630443894,-33.1,50.04,49.95180486302434,-0.2,-0.19238212968987206,93.8,93.79179613966602,0.0058599002385599655,4.6,0
9/18/2015,13:00:52,14.7,0.749,0.749455888093689,7.12,7.119595198921367,-33.3,50.39,50.29105918580022,-0.2,-0.19153350683148992,94.19,94.18088223812622,0.006512687052700065,4.35,0
9/18/2015,13:05:52,14.72,0.749,0.7495014313597917,7.12,7.119554933275687,-33.2,50.24,50.13165089152563,-0.1,-0.09068770331815225,94.33,94.31997137280416,0.007163305139882889,4.13,0
9/18/2015,13:10:52,14.6,0.75,0.7505469746258946,7.12,7.1195146990933935,-33,50.1,49.982296305657016,0,0.010158100195185427,93.62,93.60906050748211,0.007813923227065712,4.03,0
9/18/2015,13:15:52,14.59,0.75,0.7505925178919974,7.12,7.119474496337626,-33,50.17,50.0422842093631,-0.2,-0.1889960962914769,93.42,93.40814964216005,0.008464541314248536,3.84,0
9/18/2015,13:20:51,14.64,0.75,0.7506379093472132,7.12,7.119434458824029,-33.1,50.43,50.291553466953474,-0.2,-0.1881531121231837,93.91,93.89724181305573,0.009112990674474084,3.73,0
9/18/2015,13:25:52,14.66,0.75,0.750683604424203,7.12,7.119394184958497,-33.1,50.42,50.27171692386073,-0.2,-0.18730448926480156,94.07,94.05632791151594,0.009765777488614184,3.58,0
9/18/2015,13:30:52,14.61,0.75,0.7507291476903057,7.12,7.119354076261696,-32.9,50.25,50.09261548960805,-0.2,-0.1864586857514639,92.87,92.85541704619389,0.010416395575797007,3.5,0
9/18/2015,13:35:51,14.63,0.75,0.7507745391455216,7.12,7.119314132384012,-32.8,50.14,49.97336777687685,-0.2,-0.1856157015831707,92.78,92.76450921708957,0.011064844936022555,3.43,0
9/18/2015,13:40:52,14.7,0.75,0.7508202342225114,7.12,7.119273952670452,-33,50.02,49.84416801453209,-0.2,-0.18476707872478856,94.04,94.02359531554978,0.011717631750162655,3.34,0
9/18/2015,13:45:52,14.74,0.75,0.7508657774886142,7.12,7.119233937702912,-33.1,50.38,50.192608891224445,-0.2,-0.18392127521145088,94.14,94.12268445022772,0.012368249837345479,3.28,0
9/18/2015,13:50:52,14.76,0.75,0.750911320754717,7.12,7.119193953905456,-33,50.11,49.91426165792944,-0.2,-0.18307547169811322,93.89,93.87177358490565,0.013018867924528301,3.21,0
9/18/2015,13:55:51,14.68,0.75,0.7509567122099328,7.12,7.119154134365549,-33,50.45,50.242641754017,-0.1,-0.08223248752982,93.74,93.72086575580134,0.013667317284753849,3.2,0
9/18/2015,14:00:52,14.62,0.75,0.7510024072869226,7.12,7.119114079675231,-33.1,50.82,50.600601422609444,-0.2,-0.18138386467143788,93.13,93.10995185426154,0.014320104098893949,3.18,0
9/18/2015,14:05:52,14.54,0.75,0.7510479505530254,7.11,7.10916370399902,-32.8,50.46,50.23292732478664,-0.2,-0.1805380611581002,92.75,92.72904098893949,0.014970722186076773,3.15,0
9/18/2015,14:10:52,14.51,0.75,0.7510934938191282,7.11,7.109127698453231,-32.7,50.51,50.27279930508167,-0.2,-0.17969225764476254,92.55,92.52813012361743,0.015621340273259596,3.14,0
9/18/2015,14:15:52,14.49,0.75,0.751139037085231,7.12,7.118994501197214,-32.9,50.97,50.71988807022564,-0.2,-0.17884645413142486,92.5,92.47721925829538,0.016271958360442422,3.09,0
9/18/2015,14:20:52,14.52,0.75,0.7511845803513337,7.12,7.1189547036577165,-32.8,50.81,50.551078172778645,-0.1,-0.07800065061808718,92.7,92.67630839297333,0.016922576447625244,3.07,0
9/18/2015,14:25:52,14.49,0.75,0.7512301236174366,7.11,7.109019849639738,-32.7,50.62,50.35257727822876,-0.2,-0.17715484710474952,92.49,92.46539752765126,0.017573194534808066,3.09,0
9/18/2015,14:30:52,14.46,0.75,0.7512756668835394,7.11,7.108983955867927,-32.8,51,50.71988665001178,-0.1,-0.07630904359141184,91.66,91.63448666232921,0.018223812621990892,3.04,0
9/18/2015,14:35:52,14.42,0.75,0.7513212101496421,7.11,7.108948089958288,-32.7,50.75,50.46191544010688,-0.2,-0.17546324007807418,91.16,91.13357579700715,0.018874430709173714,3.05,0
9/18/2015,14:40:52,14.39,0.75,0.751366753415745,7.12,7.118795822304164,-32.8,51.41,51.10673773122443,-0.3,-0.2746174365647365,91.25,91.2226649316851,0.01952504879635654,3.06,0
9/18/2015,14:45:52,14.4,0.75,0.7514122966818477,7.11,7.108876441595851,-32.6,51.1,50.78930154049147,-0.2,-0.17377163305139884,91.8,91.77175406636304,0.02017566688353936,3.07,0
9/18/2015,14:50:52,14.41,0.75,0.7514578399479506,7.11,7.108840659078346,-32.7,51.06,50.739712659294554,-0.2,-0.17292582953806118,91.73,91.700843201041,0.020826284970722187,3.06,0
9/18/2015,14:55:52,14.43,0.75,0.7515033832140533,7.11,7.1088049042935975,-32.5,50.85,50.52165858238251,-0.2,-0.1720800260247235,91.14,91.10993233571894,0.02147690305790501,3.08,0
9/18/2015,15:00:52,14.41,0.75,0.7515489264801561,7.11,7.108769177209375,-32.5,50.75,50.41271652415121,-0.2,-0.17123422251138581,90.61,90.57902147039688,0.022127521145087835,3.11,0
9/18/2015,15:05:52,14.38,0.75,0.751594469746259,7.11,7.108733477793502,-32.5,50.7,50.35336279509548,-0.1,-0.07038841899804815,90.24,90.20811060507482,0.022778139232270657,3.09,0
9/18/2015,15:10:52,14.34,0.75,0.7516400130123617,7.11,7.108697806013847,-32.4,50.68,50.3237508452443,-0.2,-0.16954261548471047,89.9,89.86719973975278,0.023428757319453482,3.07,0
9/18/2015,15:15:52,14.3,0.75,0.7516855562784646,7.11,7.1086621618383345,-32.4,51.1,50.7297830451498,-0.2,-0.16869681197137282,89.64,89.6062888744307,0.024079375406636305,3.07,0
9/18/2015,15:20:52,14.29,0.75,0.7517310995445673,7.11,7.108626545234933,-32.3,50.74,50.363554479083334,-0.2,-0.16785100845803513,89.25,89.21537800910865,0.024729993493819127,3.11,0
9/18/2015,15:25:52,14.29,0.75,0.7517766428106701,7.11,7.108590956171663,-32.3,50.65,50.26469632786729,0,0.03299479505530254,89,88.96446714378659,0.025380611581001952,3.13,0
9/18/2015,15:30:52,14.29,0.75,0.751822186076773,7.1,7.098710021212925,-32.2,50.7,50.30438865800535,-0.2,-0.1661594014313598,88.39,88.35355627846454,0.026031229668184774,3.12,0
9/18/2015,15:35:52,14.27,0.75,0.7518677293428757,7.11,7.1085198605378475,-32.3,51.12,50.709990500501696,-0.2,-0.16531359791802214,88.2,88.16264541314249,0.0266818477553676,3.15,0
9/18/2015,15:40:52,14.28,0.75,0.7519132726089786,7.1,7.098646584502908,-32.2,50.79,50.37382209847409,-0.2,-0.16446779440468445,88.73,88.69173454782043,0.027332465842550422,3.16,0
9/18/2015,15:45:52,14.25,0.75,0.7519588158750813,7.11,7.108448874682036,-32.2,51.44,51.00653646314071,0.1,0.13637800910865322,88.62,88.58082368249838,0.027983083929733248,3.15,0
9/18/2015,15:50:53,14.25,0.75,0.7520045109520711,7.1,7.098583140223981,-32.2,51.34,50.8977232968405,-0.1,-0.06277336803296465,88.22,88.17990978095858,0.028635870743873346,3.14,0
9/18/2015,15:55:52,14.25,0.75,0.752049902407287,7.1,7.09855161295609,-32.1,51.28,50.82855230947287,0,0.03806961613532857,87.93,87.88900195185427,0.029284320104098895,3.18,0
9/18/2015,16:00:52,14.25,0.75,0.7520954456733897,7.11,7.108342601176526,-32.3,51.24,50.77913884560574,1.7,1.7389154196486662,87.95,87.90809108653221,0.029934938191281717,3.18,0
9/18/2015,16:05:53,14.25,0.75,0.7521411407503795,7.11,7.108307113434921,-32.3,50.76,50.295257422220885,-0.2,-0.16023595749295164,88.05,88.0071771849924,0.03058772500542182,3.16,0
9/18/2015,16:10:53,14.24,0.75,0.7521866840164824,7.1,7.098456755794166,-32.1,50.3,49.83141096472659,146.6,146.64060984602037,88,87.95626631967035,0.03123834309260464,3.18,0
9/18/2015,16:15:53,14.24,0.75,0.7522322272825851,7.1,7.098425220529725,-32.1,50.58,50.098106937786255,-0.2,-0.1585443504662763,88.07,88.02535545434829,0.03188896117978746,3.23,0
9/18/2015,16:20:53,14.25,0.75,0.7522777705486879,7.1,7.098393709546274,-32.2,50.98,50.483054614152095,0,0.04230145304706137,88.02,87.97444458902623,0.032539579266970285,3.19,0
9/18/2015,16:25:53,14.25,0.75,0.7523233138147907,7.11,7.108165906477804,-32.4,52.04,51.518791421646306,-0.2,-0.15685274343960096,87.79,87.74353372370419,0.033190197354153114,3.19,0
9/18/2015,16:30:52,14.25,0.75,0.7523687052700065,7.1,7.098330865145063,-32.1,50.88,50.36488179298053,1.4,1.4439902407286922,87.47,87.42262589459988,0.03383864671437866,3.24,0
9/18/2015,16:35:52,14.23,0.75,0.7524142485361093,7.1,7.098299426755948,-32,50.81,50.28610984706994,-0.1,-0.055163955757970076,87.2,87.15171502927781,0.03448926480156148,3.2,0
9/18/2015,16:40:53,14.2,0.75,0.7524599436130991,7.1,7.098267907862363,-31.9,51.05,50.51287286178142,-0.2,-0.15431533289958796,86.81,86.76080112773802,0.03514205161570158,3.3,0
9/18/2015,16:45:53,14.19,0.75,0.7525054868792019,7.1,7.098236517864233,-32,51.49,50.9366075711339,-0.2,-0.15346952938625028,86.35,86.29989026241596,0.03579266970288441,3.23,0
9/18/2015,16:50:53,14.18,0.75,0.7525510301453047,7.1,7.0982051519795455,-31.9,51.05,50.49328173245922,-0.2,-0.15262372587291262,85.71,85.6589793970939,0.03644328779006723,3.27,0
9/18/2015,16:55:53,14.16,0.75,0.7525965734114075,7.1,7.098173810180522,-31.7,50.88,50.3160821258398,-0.2,-0.15177792235957493,85.17,85.11806853177185,0.037093905877250054,3.31,0
9/18/2015,17:00:53,14.15,0.75,0.7526421166775104,7.1,7.0981424924394325,-31.7,50.69,50.11928687013143,-0.2,-0.15093211884623728,84.46,84.40715766644979,0.037744523964432876,3.26,0
9/18/2015,17:05:52,14.14,0.75,0.7526875081327261,7.1,7.098111303001069,-31.7,51.22,50.631289513325044,-0.2,-0.15008913467794405,83.68,83.62624983734548,0.03839297332465842,3.27,0
9/18/2015,17:10:52,14.13,0.75,0.7527330513988288,7.1,7.098080033212857,-31.8,51.02,50.42467511202928,-0.2,-0.1492433311646064,83.51,83.45533897202343,0.03904359141184125,3.3,0
9/18/2015,17:15:52,14.13,0.75,0.7527785946649317,7.09,7.088282674473005,-31.7,50.7,50.10012382147819,15.8,15.851602472348732,83.65,83.59442810670137,0.03969420949902407,3.35,0
9/18/2015,17:20:53,14.13,0.75,0.7528242897419215,7.1,7.098017461501249,-31.8,51.57,50.94603436312786,0,0.05245109520711343,83.86,83.80351420516158,0.04034699631316417,3.29,0
9/18/2015,17:25:53,14.14,0.75,0.7528698330080243,7.1,7.097986263635328,-31.7,51.24,50.61168541190781,-0.2,-0.14670310127954891,84.13,84.0726033398395,0.04099761440034699,3.35,0
9/18/2015,17:30:53,14.14,0.75,0.7529153762741271,7.1,7.0979550896618395,-31.8,51.37,50.72966640353454,0,0.054142702233788774,84.16,84.10169247451745,0.04164823248752982,3.33,0
9/18/2015,17:35:53,14.15,0.75,0.7529609195402299,7.1,7.097923939553344,-31.9,51.48,50.82793098897175,0,0.05498850574712644,84.18,84.1207816091954,0.042298850574712644,3.36,0
9/18/2015,17:40:53,14.14,0.75,0.7530064628063327,7.1,7.097892813282452,-31.7,51.23,50.57247388488229,-0.2,-0.1441656907395359,84.17,84.10987074387334,0.04294946866189547,3.4,0
9/18/2015,17:45:53,14.13,0.75,0.7530520060724355,7.09,7.08811802230608,-31.6,51.08,50.41536816503363,-0.2,-0.14331988722619823,83.86,83.79895987855129,0.04360008674907829,3.35,0
9/18/2015,17:50:53,14.13,0.75,0.7530975493385382,7.09,7.088090668953318,-31.6,51.04,50.36635418926595,-0.1,-0.04247408371286055,83.54,83.47804901322924,0.04425070483626112,3.37,0
9/18/2015,17:55:53,14.13,0.75,0.7531430926046411,7.09,7.088063336508691,-31.6,51.41,50.71983474518846,-0.1,-0.04162828019952288,83.23,83.16713814790718,0.04490132292344394,3.4,0
9/18/2015,18:00:53,14.14,0.75,0.7531886358707439,7.09,7.088036024948238,-31.6,51.2,50.50393308427332,-0.1,-0.04078247668618521,82.95,82.88622728258512,0.04555194101062676,3.36,0
9/18/2015,18:05:53,14.15,0.75,0.7532341791368466,7.09,7.08800873424803,-31.6,51.36,50.65115627441782,-0.1,-0.03993667317284755,82.78,82.71531641726307,0.046202559097809584,3.39,0
9/18/2015,18:10:53,14.16,0.75,0.7532797224029495,7.09,7.087981464384178,-31.6,51.39,50.67079102881155,-0.2,-0.1390908696595099,82.67,82.60440555194101,0.046853177184992406,3.42,0
9/18/2015,18:15:53,14.14,0.75,0.7533252656690522,7.1,7.097675594546706,-31.8,51.53,50.79827983548843,-0.2,-0.1382450661461722,82.71,82.64349468661895,0.047503795272175235,3.4,0
9/18/2015,18:20:53,14.13,0.75,0.7533708089351551,7.1,7.097644657995448,-31.7,52.22,51.46487996866414,-0.3,-0.2373992626328345,82.59,82.5225838212969,0.04815441335935806,3.42,0
9/18/2015,18:25:53,14.12,0.75,0.7534163522012579,7.09,7.087899779572406,-31.6,50.63,49.89657732195178,-0.2,-0.13655345911949685,82.29,82.22167295597485,0.04880503144654088,3.46,0
9/18/2015,18:30:53,14.12,0.75,0.7534618954673606,7.09,7.087872592815807,-31.7,51.74,50.97458080487751,0,0.06429234439384081,82.12,82.0507620906528,0.0494556495337237,3.45,0
9/18/2015,18:35:53,14.12,0.751,0.7545074387334635,7.09,7.087845426776658,-31.5,51.27,50.50433133211383,-0.2,-0.13486185209282153,81.96,81.88985122533073,0.05010626762090653,3.46,0
9/18/2015,18:40:53,14.11,0.75,0.7535529819995662,7.09,7.0878182814312884,-31.4,51.27,50.49459525995235,0.1,0.16598395142051617,81.93,81.85894036000869,0.05075688570808935,3.48,0
9/18/2015,18:45:52,14.1,0.751,0.7545983734547821,7.09,7.0877912471373365,-31.4,51.49,50.700282346843025,0,0.06682693558880937,81.84,81.76803253090436,0.0514053350683149,3.49,0
9/18/2015,18:50:52,14.1,0.75,0.7536439167208848,7.09,7.08776414303987,-31.6,51.84,51.033067336295765,0,0.06767273910214704,81.63,81.5571216655823,0.05205595315549772,3.47,0
9/18/2015,18:55:53,14.12,0.751,0.7546896117978746,7.09,7.0877369693216705,-31.4,51.32,50.5143432870241,-0.2,-0.13147863803947085,81.43,81.35620776404251,0.052708739969637826,3.46,0
9/18/2015,19:00:53,14.13,0.751,0.7547351550639775,7.09,7.087709906515414,-31.6,51.75,50.92526038320989,-0.3,-0.23063283452613315,81.27,81.19529689872044,0.05335935805682065,3.46,0
9/18/2015,19:05:53,14.13,0.751,0.7547806983300802,7.09,7.087682864285113,-31.6,51.63,50.79806728546874,-0.1,-0.029787031012795492,81.16,81.08438603339839,0.05400997614400347,3.47,0
9/18/2015,19:10:53,14.12,0.751,0.7548262415961831,7.09,7.087655842607313,-31.6,51.29,50.45584177002741,-0.1,-0.028941227499457822,81.01,80.93347516807634,0.05466059423118629,3.48,0
9/18/2015,19:15:53,14.11,0.75,0.7538717848622858,7.09,7.0876288414585895,-31.5,50.84,50.00627624196231,-0.1,-0.028095423986120152,80.84,80.762564302754285,0.055311212318369114,3.51,0
9/18/2015,19:20:53,14.11,0.751,0.7549173281283886,7.09,7.0876018608155595,-31.5,51.39,50.5341574488133,0,0.07275037952721752,80.81,80.73165343743223,0.05596183040555194,3.47,0
9/18/2015,19:25:53,14.12,0.751,0.7549628713944915,7.09,7.087574900654871,-31.5,51.13,50.27042978727566,-0.1,-0.026403816959444812,80.78,80.70074257211017,0.056612448492734765,3.52,0
9/18/2015,19:30:53,14.13,0.751,0.7550084146605942,7.09,7.087547960953209,-31.7,51.55,50.67099161746155,0,0.07444198655389286,80.74,80.65983170678811,0.05726306657991759,3.54,0
9/18/2015,19:35:53,14.13,0.751,0.755053957926697,7.09,7.087521041687296,-31.5,51.38,50.4952462853704,0.1,0.17528779006723055,80.72,80.63892084146606,0.05791368466710041,3.54,0
9/18/2015,19:40:53,14.12,0.751,0.7550995011927998,7.09,7.087494142833885,-31.6,51.46,50.563637449870015,0.1,0.17613359358056824,80.64,80.558009976144,0.05856430275428324,3.55,0
9/18/2015,19:45:53,14.14,0.751,0.7551450444589026,7.09,7.08746726436977,-31.5,51.22,50.319699454117895,0.1,0.1769793970939059,80.69,80.60709911082195,0.05921492084146606,3.51,0
9/18/2015,19:50:53,14.15,0.751,0.7551905877250055,7.09,7.087440406271774,-31.5,51.48,50.5637191931436,0.1,0.17782520060724355,80.64,80.5561882454999,0.05986553892864888,3.57,0
9/18/2015,19:55:53,14.15,0.751,0.7552361309911082,7.09,7.087413568516761,-31.5,51.29,50.36868017616014,0,0.07867100412058121,80.62,80.53527738017785,0.060516157015831705,3.56,0
9/18/2015,20:00:53,14.19,0.751,0.755281674257211,7.09,7.087386751081626,-31.5,51.29,50.35902116230892,0.1,0.1795168076339189,80.64,80.55436651485579,0.06116677510301453,3.58,0
9/18/2015,20:05:53,14.17,0.751,0.7553272175233138,7.09,7.0873599539433005,-31.5,51.5,50.55409281004072,0,0.08036261114725657,80.64,80.55345564953372,0.061817393190197356,3.57,0
9/18/2015,20:10:53,14.16,0.751,0.7553727607894166,7.09,7.087333177078751,-31.5,51.51,50.55413616089351,-0.1,-0.018791585339405767,80.59,80.50254478421166,0.06246801127738018,3.58,0
9/18/2015,20:15:53,14.16,0.751,0.7554183040555195,7.09,7.087306420464978,-31.5,51.28,50.32033105989844,0.2,0.28205421817393195,80.56,80.47163391888961,0.063118629364563,3.56,0
9/18/2015,20:20:52,14.19,0.751,0.7554636955107352,7.09,7.08727977316673,-31.6,51.97,50.982864375857886,0.1,0.18289720234222512,80.67,80.5807260897853,0.06376707872478855,3.58,0
9/18/2015,20:25:52,14.18,0.751,0.755509238776838,7.09,7.087253056918341,-31.7,52.04,51.04122575078689,0,0.0837430058555628,80.63,80.53981522446324,0.06441769681197138,3.64,0
9/18/2015,20:30:52,14.17,0.751,0.7555547820429408,7.09,7.087226360852018,-31.6,51.83,50.826948977860575,0,0.08458880936890047,80.58,80.48890435914119,0.0650683148991542,3.56,0
9/18/2015,20:35:53,14.16,0.751,0.7556004771199306,7.09,7.087199596058893,-31.4,51.26,50.262350630894105,0.1,0.1854374322272826,80.45,80.35799045760139,0.0657211017132943,3.54,0
9/18/2015,20:40:53,14.13,0.751,0.7556460203860335,7.09,7.087172940355234,-31.6,51.82,50.797666530604296,0.5,0.5862832357406202,80.48,80.38707959227933,0.06637171980047712,3.56,0
9/18/2015,20:45:53,14.15,0.751,0.7556915636521362,7.09,7.0871463047650884,-31.6,51.61,50.583623765243345,-0.2,-0.11287096074604208,80.6,80.50616872695727,0.06702233788765995,3.57,0
9/18/2015,20:50:53,14.16,0.751,0.755737106918239,7.09,7.087119689265696,-31.4,50.76,49.747249260634455,0,0.0879748427672956,80.48,80.38525786163522,0.06767295597484277,3.61,0
9/18/2015,20:55:53,14.14,0.751,0.7557826501843418,7.09,7.087093093834335,-31.5,51.2,50.16559996092284,0,0.08882064628063327,80.53,80.43434699631317,0.06832357406202559,3.62,0
9/18/2015,21:00:53,14.16,0.751,0.7558281934504446,7.09,7.087066518448317,-31.4,50.79,49.75748163933142,-0.1,-0.010333550206029066,80.56,80.46343613099111,0.06897419214920841,3.63,0
9/18/2015,21:05:53,14.14,0.751,0.7558737367165473,7.09,7.087039963084989,-31.4,50.9,49.85491486905894,-0.1,-0.009487746692691396,80.49,80.39252526566905,0.06962481023639124,3.61,0
9/18/2015,21:10:53,14.13,0.751,0.7559192799826502,7.09,7.087013427721731,-31.4,50.85,49.796849581969724,-0.2,-0.10864194317935373,80.48,80.381614400347,0.07027542832357406,3.59,0
9/18/2015,21:15:53,14.14,0.751,0.755964823248753,7.09,7.086986912335955,-31.4,50.86,49.79709222061564,-0.1,-0.007796139666016055,80.55,80.45070353502494,0.07092604641075688,3.6,0
9/18/2015,21:20:53,14.12,0.751,0.7560103665148558,7.09,7.08696041690511,-31.5,51.11,50.03038271435724,-0.1,-0.006950336152678371,80.47,80.36979266970289,0.07157666449793972,3.58,0
9/18/2015,21:25:53,14.13,0.751,0.7560559097809586,7.09,7.086933941406679,-31.4,50.74,49.66166824309728,-0.1,-0.006104532639340701,80.49,80.38888180438083,0.07222728258512254,3.61,0
9/18/2015,21:30:53,14.13,0.751,0.7561014530470613,7.09,7.086907485818177,-31.4,50.6,49.51636793782932,0,0.09474127087399697,80.51,80.40797093905877,0.07287790067230536,3.63,0
9/18/2015,21:35:52,14.13,0.751,0.7561468445022772,7.09,7.086881138203147,-31.5,51.01,49.90482248007462,-0.1,-0.004415744957709827,80.42,80.31706310995446,0.0735263500325309,3.6,0
9/18/2015,21:40:52,14.12,0.751,0.7561923877683799,7.09,7.086854722301005,-31.3,50.76,49.65283315331443,0,0.09643005855562786,80.43,80.32615224463241,0.07417696811971373,3.6,0
9/18/2015,21:45:53,14.14,0.751,0.7562380828453698,7.09,7.08682823828791,-31.4,50.87,49.75005754438332,-0.2,-0.10272131858599004,80.4,80.2952383430926,0.07482975493385383,3.62,0
9/18/2015,21:50:53,14.13,0.751,0.7562836261114726,7.09,7.0868018621149576,-31.4,50.9,49.76970207015593,-0.1,-0.0018755150726523645,80.3,80.19432747777054,0.07548037302103665,3.6,0
9/18/2015,21:55:52,14.14,0.751,0.7563290175666884,7.09,7.0867755935617405,-31.4,51.12,49.97352482351252,-0.1,-0.0010325309043591469,80.35,80.24341964866623,0.0761288223812622,3.66,0
9/18/2015,22:00:53,14.13,0.751,0.7563747126436782,7.09,7.086749169140813,-31.5,51.5,50.332215919129276,0,0.09981609195402298,80.37,80.26250574712644,0.07678160919540229,3.6,0
9/18/2015,22:05:52,14.13,0.751,0.7564201040988939,7.09,7.086722939985121,-31.6,51.44,50.26453755084616,-0.1,6.590761223161934e-4,80.37,80.26159791802212,0.07743005855562785,3.64,0
9/18/2015,22:10:53,14.14,0.751,0.7564657991758837,7.09,7.086696555180633,-31.4,51.08,49.90628598956598,0,0.10150769898069834,80.51,80.40068401648233,0.07808284536976795,3.65,0
9/18/2015,22:15:53,14.12,0.751,0.7565113424419866,7.09,7.086670277775263,-31.4,50.98,49.79999394673696,0,0.102353502494036,80.43,80.31977315116028,0.07873346345695077,3.6,0
9/18/2015,22:20:53,14.13,0.751,0.7565568857080893,7.09,7.086644020056828,-31.6,51.56,50.351980582231086,0,0.10319930600737368,80.47,80.35886228583821,0.0793840815441336,3.66,0
9/18/2015,22:25:53,14.13,0.751,0.7566024289741922,7.09,7.086617782003214,-31.4,50.98,49.781121374613775,0.3,0.4040451095207113,80.48,80.36795142051616,0.08003469963131642,3.61,0
9/18/2015,22:30:53,14.12,0.751,0.756647972240295,7.09,7.086591563592337,-31.4,51.29,50.07160727171062,0,0.10489091303404902,80.44,80.3270405551941,0.08068531771849924,3.63,0
9/18/2015,22:35:53,14.12,0.751,0.7566935155063977,7.09,7.08656536480215,-31.5,51.34,50.11046536144997,0.1,0.20573671654738668,80.43,80.31612968987206,0.08133593580568206,3.61,0
9/18/2015,22:40:53,14.1,0.751,0.7567390587725006,7.09,7.086539185610632,-31.4,51.12,49.888223976132345,-0.2,-0.09341747993927565,80.54,80.42521882455,0.08198655389286488,3.61,0
9/18/2015,22:45:53,14.1,0.751,0.7567846020386033,7.09,7.086513025995804,-31.4,50.96,49.72410147179923,-0.2,-0.09257167642593797,80.48,80.36430795922794,0.08263717198004772,3.66,0
9/18/2015,22:50:52,14.11,0.751,0.7568299934938192,7.09,7.086486973036787,-31.6,51.49,50.22694921886494,0,0.10827130774235524,80.53,80.41340013012362,0.08328562134027326,3.65,0
9/18/2015,22:55:52,14.1,0.751,0.7568755367599219,7.09,7.086460852444441,-31.5,51.33,50.06282382546923,-0.2,-0.0908828887443071,80.43,80.31248926480157,0.08393623942745608,3.64,0
9/18/2015,23:00:52,14.1,0.751,0.7569210800260248,7.09,7.086434751363101,-31.6,51.8,50.50733126474428,0,0.10996291476903057,80.54,80.42157839947951,0.0845868575146389,3.65,0
9/18/2015,23:05:53,14.1,0.751,0.7569667751030146,7.09,7.086408582864841,-31.4,51.36,50.07279233253984,-0.1,0.010811537627412701,80.51,80.39066449793971,0.08523964432877901,3.63,0
9/18/2015,23:10:53,14.1,0.751,0.7570123183691173,7.09,7.086382520804844,-31.4,51.46,50.15985094490182,-0.1,0.011657341140750371,80.49,80.36975363261764,0.08589026241596183,3.57,0
9/18/2015,23:15:52,14.11,0.751,0.7570577098243331,7.09,7.086356564966759,-31.4,51.37,50.063509844339535,0,0.1125003253090436,80.51,80.38884580351335,0.08653871177618738,3.64,0
9/18/2015,23:20:53,14.12,0.751,0.7571034049013229,7.09,7.086330454999516,-31.5,51.43,50.11189631060666,-0.2,-0.0866510518325743,80.51,80.38793190197354,0.08719149859032747,3.64,0
9/18/2015,23:25:53,14.11,0.751,0.7571489481674257,7.09,7.086304451210708,-31.6,51.77,50.43040034012577,-0.2,-0.08580524831923662,80.58,80.45702103665148,0.0878421166775103,3.59,0
9/18/2015,23:30:53,14.1,0.752,0.7581944914335286,7.09,7.086278466802205,-31.6,51.8,50.44976420272842,-0.2,-0.08495944480589894,80.42,80.29611017132943,0.08849273476469313,3.66,0
9/18/2015,23:35:53,14.1,0.751,0.7572400346996313,7.09,7.086252501752352,-31.6,51.58,50.22807324899759,-0.1,0.015886358707438736,80.52,80.39519930600737,0.08914335285187595,3.66,0
9/18/2015,23:40:53,14.13,0.751,0.7572855779657341,7.09,7.08622655603952,-31.5,51.28,49.92938404404583,-0.2,-0.0832678377792236,80.55,80.42428844068532,0.08979397093905878,3.63,0
